transaction_date,ticker,asset_description,type,amount,state,ptr_link,industry,sector,party,chamber,member,year,last_name,member_id
2021-02-12,MSFT,Microsoft Corporation,purchase,3000000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-12,MSFT,Microsoft Corporation,purchase,3000000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-12,MSFT,Microsoft Corporation,purchase,375000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-12,MSFT,Microsoft Corporation,sale_partial,35000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-25,MDB,MongoDB Inc - Class A,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Retail: Computer Software & Peripheral Equipment,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-23,MS,Morgan Stanley,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Investment Bankers/Brokers/Service,Finance,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-25,NFLX,Netflix Inc,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Consumer Electronics/Video Chains,Consumer Services,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-26,OCFC,OceanFirst Financial Corp,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Savings Institutions,Finance,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-25,OLLI,Ollies Bargain Outlet Holdings,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Department/Specialty Retail Stores,Consumer Discretionary,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-05,PFGC,Performance Food Group Company,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Food Distributors,Consumer Discretionary,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-11,PM,Philip Morris International Inc,sale_full,35000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Farming/Seeds/Milling,Consumer Non-Durables,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-26,PFPT,ProofPoint Inc,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,EDP Services,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-24,ROP,Roper Technologies Inc,sale_full,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Industrial Machinery/Components,Capital Goods,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-10,SPGI,S&P Global Inc,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Finance: Consumer Services,Finance,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-12,CRM,Salesforce.com Inc,sale_full,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-17,SHOP,Shopify Inc Class A subordinate voting shares,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-26,SLAB,Silicon Laboratories Inc,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Semiconductors,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-05,SYF,Synchrony Financial,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Finance: Consumer Services,Finance,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-03,TSM,Taiwan Semiconductor Company,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Semiconductors,Technology,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-16,TPR,Tapestry Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Apparel,Consumer Discretionary,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-23,BX,The Blackstone Group In Class A,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Investment Managers,Finance,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-24,TWLO,Twilio Inc Class A,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Industrial Machinery/Components,Industrials,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-16,UBER,Uber Technologies Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,,,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-22,WSC,WillScot Mobile Mini Holdings Corp - Class A,sale_full,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,,,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-08,WSC,WillScot Mobile Mini Holdings Corp - Class A,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,,,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-23,Z,Zillion Group Inc - Class C Capital Stock,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Business Services,Consumer Discretionary,Democrat,House,Josh Gottheimer,2021,gottheimer,G000583
2021-02-03,BABA,Alibaba Group Holding Limited ADR each rep. 8 ordinary shares,sale_partial,10000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,Business Services,Miscellaneous,Democrat,House,James R. Langevin,2021,langevin,L000559
2021-02-26,FB,Facebook Inc - Class A,sale_full,10000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,"Computer Software: Programming, Data Processing",Technology,Democrat,House,James R. Langevin,2021,langevin,L000559
2021-02-02,FB,Facebook Inc Class A,sale_full,10000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,"Computer Software: Programming, Data Processing",Technology,Democrat,House,James R. Langevin,2021,langevin,L000559
2021-02-09,GNRC,Generac Holdings Inc,purchase,175000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,Metal Fabrications,Consumer Durables,Democrat,House,James R. Langevin,2021,langevin,L000559
2021-02-09,GNRC,Generac Holdings Inc,sale_full,10000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,Metal Fabrications,Consumer Durables,Democrat,House,James R. Langevin,2021,langevin,L000559
2021-02-08,PYPL,PayPal Holdings Inc,sale_full,175000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,Business Services,Miscellaneous,Democrat,House,James R. Langevin,2021,langevin,L000559
2021-02-22,SQ,Square Inc Class A,purchase,10000,RI,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018308.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,James R. Langevin,2021,langevin,L000559
2022-05-19,PAVE,Global X Funds Global X US Infrastructure Development ETF,sale_full,10000,OH,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021183.pdf,,,Republican,House,David P. Joyce,2022,joyce,J000295
2022-05-19,PAA,Invesco Aerospace & Defense ETF,purchase,10000,OH,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021183.pdf,Natural Gas Distribution,Energy,Republican,House,David P. Joyce,2022,joyce,J000295
2022-05-17,VCSH,Vanguard Short-Term Corporate Bond ETF,sale_full,10000,OH,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021184.pdf,,,Republican,House,David P. Joyce,2022,joyce,J000295
2022-02-09,IX,Net Zero PLC - IX investments LLC merged with Net Zero PLC,exchange,375000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020973.pdf,Diversified Financial Services,Finance,Democrat,House,Jamie Raskin,2022,raskin,R000606
2021-06-21,GME,Gamestop Corporation,purchase,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019082.pdf,Electronics Distribution,Consumer Services,Republican,House,Mike Garcia,2021,garcia,G000061
2021-07-12,VXX,iPath Series B S&P 500 VIX Short-term futures ETN,purchase,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019082.pdf,,,Republican,House,Mike Garcia,2021,garcia,G000061
2021-07-09,AM,Antero Midstream Corporation,purchase,375000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Public Utilities,Republican,House,Mark E. Green,2021,green,G000590
2021-07-07,CAPL,CrossAmerica Partners LP Common Units Rep Limited partner interests,purchase,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Oil Refining/Marketing,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-07-07,ET,Energy Transfer LP Common Units,purchase,75000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Public Utilities,Republican,House,Mark E. Green,2021,green,G000590
2021-07-09,ET,Energy Transfer LP Common Units,sale_full,750000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Public Utilities,Republican,House,Mark E. Green,2021,green,G000590
2021-07-07,ENLC,EnLink Midstream LLC Common Units rep Ltd partner Interests,sale_full,375000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,,,Republican,House,Mark E. Green,2021,green,G000590
2021-07-01,ENLC,EnLink Midstream LLC Common Units rep Ltd partner Interests,sale_full,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,,,Republican,House,Mark E. Green,2021,green,G000590
2021-07-01,AMZA,InfraCap MLP ETF,sale_full,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,,,Republican,House,Mark E. Green,2021,green,G000590
2021-07-07,NS,Nustar Energy LP Common Units,purchase,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-07-09,NS,Nustar Energy LP Common Units,purchase,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-07-07,SHLX,Shell Midstream Partners LP Common Units rep ltd partner interests,purchase,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-07-09,SHLX,Shell Midstream Partners LP Common Units rep ltd partner interests,purchase,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Natural Gas Distribution,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-07-09,USAC,USA Compression Partners LP Common Units rep ltd partner interests,purchase,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Oilfield Services/Equipment,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-07-09,USDP,USD Partners LP Common Units rep ltd partner interests,sale_full,175000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019043.pdf,Railroads,Industrials,Republican,House,Mark E. Green,2021,green,G000590
2021-06-10,AGCO,AGCO Corporation,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Industrial Machinery/Components,Capital Goods,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-15,ALFY,Ally Financial Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-17,AMRC,Ameresco Inc Class A,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,"Water, Sewer, Pipeline, Comm & Power Line Construction",Industrials,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-21,AJG,Arthur J Gallagher & Co,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Specialty Insurers,Finance,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,BHI,Baker Hughes Incorporated,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,BLL,Ball Corporation,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Containers/Packaging,Consumer Durables,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-10,BLL,Ball Corporation,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Containers/Packaging,Consumer Durables,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-17,BKI,Black Knight Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,BLK,Black Knight Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Investment Bankers/Brokers/Service,Finance,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-10,BLK,Black Knight Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Investment Bankers/Brokers/Service,Finance,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-09,CDNS,Cadence Design Systems Inc,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-28,CZR,Caesars Entertainment Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Hotels/Resorts,Consumer Services,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,CZR,Caesars Entertainment Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Hotels/Resorts,Consumer Services,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-10,CWH,Camping World Holdings Inc Class A Common Stock,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Other Specialty Stores,Consumer Discretionary,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-28,CARR,Carrier Global Corporation,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,CARR,Carrier Global Corporation,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-28,CHDN,"Churchill Downs, Incorporated",purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Services-Misc. Amusement & Recreation,Consumer Discretionary,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-21,CCC,Clarivate Plc Ordinary Shares,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-28,COMM,CommScope Holding Company Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-17,CWK,Cushman & Wakefield plc Ordinary Shares,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,CWK,Cushman & Wakefield plc Ordinary Shares,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-21,CWK,Cushman & Wakefield plc Ordinary Shares,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-28,CWK,Cushman & Wakefield plc Ordinary Shares,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-17,DPZ,Domino's Pizza Inc,sale_partial,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Food Distributors,Consumer Non-Durables,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-21,DPZ,Domino's Pizza Inc,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Food Distributors,Consumer Non-Durables,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-10,ELAN,Elanco Animal Health Incorporated,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Biotechnology: Pharmaceutical Preparations,Health Care,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-21,ELAN,Elanco Animal Health Incorporated,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Biotechnology: Pharmaceutical Preparations,Health Care,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,GDDY,GoDaddy Inc Class A,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,EDP Services,Technology,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-15,HCA,HCA Healthcare Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Hospital/Nursing Management,Health Care,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-23,LTD,L Brands Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,,,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-21,LEA,Lear Corporation,sale_full,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Auto Parts:O.E.M.,Capital Goods,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-10,LDOS,Leidos Holdings Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,EDP Services,Technology,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-10,LYV,Live Nation Entertainment Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Services-Misc. Amusement & Recreation,Consumer Services,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-15,LKQ,LKQ Corporation,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Automotive Aftermarket,Consumer Discretionary,Democrat,House,Susie Lee,2021,lee,L000590
2021-06-15,LPLA,LPL Financial Holdings Inc,purchase,10000,NV,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019023.pdf,Investment Bankers/Brokers/Service,Finance,Democrat,House,Susie Lee,2021,lee,L000590
